Drug Name	DrugBankID	False Positive DME	PathFX Phenotype	PathFX Phen. CUI	Corrected P-value	Network genes assoc to phen	
gefitinib	DB00317	Myopathy	Myopathy, scapulohumeroperoneal	C0026848	0.000101136809094	LDB3,BIN1,ALB,RET,CYP2D6,ACTN2,SPTAN1,SPTB,OBSL1,SPTBN4,APOE,TTR,AGFG1,DMD,CYP2C9,AMPH,GFAP,SCN5A,RYR2,CYP3A4,CYP3A5,TTN,TRAPPC11,DNM2,CHKB,CFH,HRAS,EGFR,NCAM1	
gefitinib	DB00317	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.000142727229659	HBEGF,CALM3,ATM,GDNF,DLG4,APOA1,CYP1A1,FGF2,CSF2,PIK3CB,F7,APOE,PIK3CA,GFAP,SOS1,ANGPT1,CYP3A4,ARTN,HGF,APOB,PSPN	
gefitinib	DB00317	Myopathy	Peripheral neuropathy, myopathy, hoarseness, and hearing loss	C0031117	0.000148154517174	SPAST,ATM,SETX,LDB3,GDNF,CYP1A1,TLN2,NEFL,RET,RASGRP1,ABCB1,GJC2,CSF2,SACS,GFRA1,EGF,IL2,APOE,SERPING1,TTR,GSN,FGFR4,PIK3CA,GFAP,NLRC4,CYP3A4,JAK2,KRAS,SPTBN2,IL3,CYP3A5,ARTN,HGF,APOB,ERBB2,DNM2,EGFR,ADRB2	
gefitinib	DB00317	Peripheral neuropathy	Peripheral neuropathy, myopathy, hoarseness, and hearing loss	C0031117	0.000148154517174	SPAST,ATM,SETX,LDB3,GDNF,CYP1A1,TLN2,NEFL,RET,RASGRP1,ABCB1,GJC2,CSF2,SACS,GFRA1,EGF,IL2,APOE,SERPING1,TTR,GSN,FGFR4,PIK3CA,GFAP,NLRC4,CYP3A4,JAK2,KRAS,SPTBN2,IL3,CYP3A5,ARTN,HGF,APOB,ERBB2,DNM2,EGFR,ADRB2	
gefitinib	DB00317	Thrombocytopenia	Thrombocytopenia, platelet dysfunction, hemolysis, and imbalanced globin synthesis	C0040034	0.000203317110399	CYP2C19,ALB,CSF2,SCARB2,APOE,OCRL,JAK1,CYP2C9,PTPN11,SRC,TFRC,ITGA2,JAK2,NRAS,PDGFB,IL3,PDGFRB,CFH,PALB2	
gefitinib	DB00317	Myopathy	Myofibrillar myopathy, BAG3-related	C2678065	0.000173577828714	LDB3,DMD,GSN,FN1,TTN,CFH	
gefitinib	DB00317	Hyperlipidemia	Hyperlipidemia, familial combined	C0020474	0.000149912587413	APOA1,ALB,IL2RB,APOC3,APOE,APOA4,FN1,APOA2,APOB,IRS1	
gefitinib	DB00317	Delirium	Cocaine delirium	C0011206	0.000190258947085	CALM3,APOE,GRIN2B,CYP3A4,CYP3A5,ABCG2	
gefitinib	DB00317	Pancreatitis	Pancreatitis	C0030305	0.000163958517077	PDGFA,CYP1A1,AP2S1,ALB,IL2RA,CD4,TF,NCOA3,MET,APOE,CTSL,APOC2,KRAS,PDGFB,HGF,PSPN,HRAS,SLC25A13	
gefitinib	DB00317	Cardiac arrest	Cardiac arrest	C0018790	0.000227999099707	SPAST,CALM3,FGFR2,ACTN2,LDLRAP1,APOE,TTR,PIK3CA,TFRC,SCN5A,RYR2,KRAS,SPTBN2,FGFR3,APOB	
darifenacin	DB00496	Pancreatitis	Hereditary pancreatitis	C0238339	8.12814402965e-05	GAST,CASR,ADRB2,CXCL5,CXCL6,SYT1,CCKBR,EGFR,P2RY6,EGF,GNAI2,F2RL1,CXCR1,CXCL1,MGST1,CCL20,TACR3,TACR2,CXCL8,CCR6,TACR1,CXCR3,TAC1,CXCL10,CXCR4,EDN1,CXCR2,NTSR1,NTS,GCG,CCL28,CXCL12	
darifenacin	DB00496	Sepsis	Sepsis	C0243026	7.59861843301e-05	GAST,F2R,ADRB2,ADRA2A,C5AR1,SYT1,POMC,AGT,P2RY1,GAL,P2RY2,FPR2,WNT5A,ADRA1D,GRPR,SST,APP,C5,SAA1,AAK1,EDN3,AGTR2,S1PR3,LTB4R,CCR2,C3,CXCL8,PNOC,TFRC,GRP,KNG1,CXCL2,C3AR1,CXCR4,EDN1,CXCR2,CCL5,EDNRB,NTS,F2,CXCL12	
darifenacin	DB00496	Myocardial infarction	Myocardial Infarction	C0027051	8.73571691854e-05	CCR1,OPRD1,F2R,CASR,ADRB2,CXCL6,EDNRA,LDLRAP1,GHRL,ADRA2B,AGT,EDN2,VAMP8,P2RY2,F2RL1,LDLR,APOB,OPRK1,P2RY11,AVPR1A,ADRA1D,CYP3A4,GHSR,CCR5,TAS2R50,AGTR2,CNR1,ADORA1,GRM8,HTR1D,CCR2,C3,ADORA3,UTS2R,CXCL8,TF,KNG1,BDKRB1,NPY,CYP2D6,CXCL10,P2RY12,UTS2,CXCR5,IGF2R,EDN1,CCL5,CCR3,EDNRB,DAB2,F2,GCG,BDKRB2,CHRM2,CXCL12	
darifenacin	DB00496	Pneumonia	Pneumonia	C0032285	6.10375912504e-05	CCR1,F2R,ADRB2,CXCL5,C5AR1,POMC,EGFR,F2RL1,CCR9,CXCL1,CCL19,CYSLTR1,CCL20,CXCL9,PTGDR2,NPW,LTB4R,CCR2,TRIP10,C3,ADORA3,PF4,CXCL8,CCR6,CXCR3,KNG1,TAC1,PTAFR,CXCL2,C3AR1,IGF2R,CXCR4,CXCR2,CCL5,CCR3,LPAR2,CCR8,CXCL13,LPAR1,CXCL12	
darifenacin	DB00496	Gastric ulcer	Gastric ulcer	C0038358	9.37573065233e-05	GAST,OXTR,HRH3,GHRL,EGFR,EGF,SST,CXCL8,BDKRB1,CYP2D6,CCK,EDN1,OXT,BDKRB2	
darifenacin	DB00496	Tardive dyskinesia	Tardive Dyskinesia	C0686347	9.8186366479e-05	MTNR1A,F2R,ARRB2,DRD3,CYP3A4,DRD4,MTNR1B,CNR1,HTR1F,CYP2D6	
darifenacin	DB00496	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000118042728514	ADRB2,LDLRAP1,AGT,GAL,LDLR,APOB,CYP3A4,LRP2,SAA1,CCR5,TRH,AGTR2,CNR1,CCR2,C3,NPY,CYP2D6,CCL5,CCR7,F2,GCG	
darifenacin	DB00496	Myocardial infarction	Acute myocardial infarction	C0155626	0.000162653645057	EDNRA,ADRA2B,AGT,APOB,P2RY11,CCL21,CXCL8,CYP2D6,P2RY12,PIK3C2A,CXCR4,EDN1,F2,GCG,CHRM2,CXCL12	
darifenacin	DB00496	Pneumonia	Streptococcal pneumonia	C0155862	0.000141652355345	PPBP,TRIP10,C3,CXCL8,PTAFR,CCL5	
darifenacin	DB00496	Pancreatitis	Pancreatitis	C0030305	0.000198982835346	CCR1,CASR,EDNRA,GHRL,SST,PPY,CNR1,CXCL8,TACR1,TF,CCK,EDN1,CCL5,CNR2,AP2S1,CD4,BDKRB2	
darifenacin	DB00496	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.00014347937484	F2R,ANXA1,AGT,P2RY2,LDLR,APOB,CYP3A4,ADORA1,CXCL8,NPY,CXCR4,CCL5,EDNRB,F2,F2RL3,PTGER1,CXCL12	
darifenacin	DB00496	Cerebral infarction	Infarction, Middle Cerebral Artery	C0740392	0.000187166181831	GHRL,AGT,GHSR,ADORA1,C3,CXCR3,CXCL2,EDN1	
darifenacin	DB00496	Pneumonia	Lobar Pneumonia	C0032300	0.00024717537478	PPBP,TRIP10,PTAFR,CCL5	
darifenacin	DB00496	Hemorrhage	Subarachnoid hemorrhage	C0038525	0.000204871841483	ADRB2,AGT,HTR1B,CXCL1,DNAJC6,CYP3A4,CCL20,ADORA1,TACR1,EDN1,BIN1,EDNRB,F2,CXCL12	
minocycline	DB01017	Sepsis	Sepsis	C0243026	5.83091320889e-05	IL1B,PIK3R1,MYD88,CASP1,IRAK4,FYN,PIK3CA,ALOX5,CASP9,VEGFA,CASP3,MMP9,CRK,IL1R1,IRAK1,MMP1,PTK2B,PIK3CB	
minocycline	DB01017	Hypertension	Pulmonary hypertension, neonatal, susceptibility to	C0020542	9.77420352614e-05	IL1B,PXN,ROCK1,RHOA,ALOX5AP,ROCK2,ALOX5,VEGFA,CASP3,MMP9,MMP1,PTK2B	
minocycline	DB01017	Hypertension	Hypertension	C0020538	4.74537024392e-05	IL1B,ITGB3,ROCK1,PIK3R1,RHOA,SRC,ALOX5AP,ROCK2,ITGAV,HSP90AA1,ALOX5,VEGFA,CASP3,MMP9,KDR,CRK,IL1R1,ALOX15,MMP1,PTK2B,PTK2,SLC22A6	
minocycline	DB01017	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.000144483935982	IL1B,ALOX5AP,PIK3CA,CDC42,VEGFA,CASP3,MMP9,KDR,IRAK1,PIK3CB	
minocycline	DB01017	Hemorrhage	Cerebral Hemorrhage	C2937358	0.000109480594709	IL1B,ITGB3,ITGAV,ALOX5,VEGFA,CASP3,MMP9,KDR,IRAK1	
minocycline	DB01017	Hypertension	Primary pulmonary hypertension	C0152171	0.000108493490391	ROCK1,SRC,ROCK2,HSP90AA1,ALOX5,VEGFA,MMP9,PTK2B	
minocycline	DB01017	Hypertension	Pulmonary arterial hypertension	C3203102	0.000119618135044	ROCK1,SRC,ROCK2,HSP90AA1,ALOX5,VEGFA,MMP9,PTK2B	
minocycline	DB01017	Myocardial infarction	Acute myocardial infarction	C0155626	0.000159793269951	ITGB3,MYD88,ITGAV,VEGFA,MMP9,MMP1,PTK2	
minocycline	DB01017	Hypertension	Portal hypertension, noncirrhotic	C0020541	0.000140866873065	IL1B,PIK3R1,HSP90AA1,ALOX5,VEGFA	
minocycline	DB01017	Hemorrhage	Brain Hemorrhage, Traumatic	C0553692	0.000208523592085	IL1B,ITGB3,MMP9	
minocycline	DB01017	Hemorrhage	Subarachnoid hemorrhage	C0038525	0.00018931150992	IL1B,ITGB3,ROCK1,ALOX5,CASP3,MMP9,IRAK1	
minocycline	DB01017	Proteinuria	Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	C0033687	0.000157677206034	NCK2,RHOA,ALOX5AP,PAK2,VEGFA,NCK1	
minocycline	DB01017	Pulmonary edema	Pulmonary edema	C0034063	0.000179462138229	IL1B,ROCK1,ALOX5,VEGFA	
minocycline	DB01017	Edema	Pulmonary edema	C0034063	0.000179462138229	IL1B,ROCK1,ALOX5,VEGFA	
minocycline	DB01017	Cerebral infarction	Infarction, Middle Cerebral Artery	C0740392	0.000182509562528	IL1B,ALOX5,CASP3,MMP9	
bosutinib	DB06616	Hemorrhage	Internal hemorrhage	C0333285	0.000182821927037	KIT,PIK3CA,FGG,ITGB3,FGB,JAK2,PDGFRA,FN1,ITGA2B,VWF,KRAS,FGA,RB1	
bosutinib	DB06616	Hemorrhage	Gastrointestinal hemorrhage	C0017181	0.000241280402543	KIT,PIK3CA,FGG,ITGB3,FGB,JAK2,PDGFRA,ITGA2B,VWF,KRAS,FGA	
bosutinib	DB06616	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.000121582502412	KDR,CYP3A4,PIK3CA,F2R,DLG4,FGB,ATM,SOS1,VWF,CALM3,RAC1,FGA,HGF,ARHGEF7,PIK3CB,CDC42	
naproxen	DB00788	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000134241245136	APOC1,ALB,HP,APOC3,APOE,F7,CYP2C9,APOA1,APOA4,APOC2,SLC25A13,PTGS1,APOA2,NPHS1,CDCP1,CYP2C8	
naproxen	DB00788	Myopathy	Myofibrillar myopathy, BAG3-related	C2678065	7.68449559919e-05	FN1,CFH,TTN,LDB3,GSN,DMD	
naproxen	DB00788	Myopathy	Myopathy, scapulohumeroperoneal	C0026848	8.62604149649e-05	TRAPPC11,CFH,CHKB,OBSL1,TTN,ALB,RYR2,TTR,LDB3,APOE,CYP2C9,GFAP,DMD,PTGS2,CYP2C8,SCN5A	
naproxen	DB00788	Hyperlipidemia	Hyperlipidemia, familial combined	C0020474	0.000142630872928	FN1,ALB,APOC3,APOE,APOA1,APOA4,APOA2	
perphenazine	DB00850	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000132067851373	CNR1,GAL,ADM,CYP2D6,CYP2C9,SHC1,CYP2C8,C3,NPY,FSHR,CCR5,PTH,ADRB3,ADRB1,CCR7,AGT,SAA1,CCL5,CCR2,CYP3A4,AGTR2,GCG,CYP2C19,CAV1	
perphenazine	DB00850	Pancreatitis	Hereditary pancreatitis	C0238339	7.18602344801e-05	GIP,HRAS,ADM,CASR,CCR6,SOS1,ADCYAP1,CXCR1,CXCL10,CXCL12,MGST1,CCL28,NFATC1,CXCL1,CXCR4,CXCL6,PTHLH,GCG,CXCR2,CCL20,CXCL8,SCT,GNAI2,CXCR3,CXCL5	
perphenazine	DB00850	Gastric ulcer	Gastric ulcer	C0038358	9.50473415878e-05	ADM,CYP2D6,CYP2C9,SST,BDKRB2,CYP2C8,SOS1,ADRB3,IAPP,HRH3,CYP2C19,CXCL8,BDKRB1	
perphenazine	DB00850	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.000142727229659	RAMP2,ADM,NPY,SOS1,CXCL12,AGT,ANXA1,CALM3,DLG4,CCL5,CXCR4,CYP3A4,PTGDR,CXCL8,ADORA1,RAMP1	
perphenazine	DB00850	Pancreatitis	Pancreatitis	C0030305	0.000163958517077	CNR1,HRAS,PPP3CA,SST,BDKRB2,CASR,CNR2,CALCA,CCL5,PTHLH,CXCL8,CAV1,SCT,CCR1,PPY	
perphenazine	DB00850	Pulmonary edema	Pulmonary edema	C0034063	0.000184245088712	FSHR,CCR5,CXCL2,GHRH,CXCL8,CAV1,FPR1	
oxaliplatin	DB00526	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.000119875612239	GSTT1,CYP1A2,GSTM1,SOD1,NQO1	
oxaliplatin	DB00526	Proteinuria	Proteinuria Adverse Event	C1962972	1	GSTT1,GSTM1	
naloxone	DB01183	Pneumonia	Pneumonia	C0032285	5.58894230769e-05	CXCL13,C5AR1,ADORA3,CCR6,CXCL5,CFB,POMC,CXCR4,MYD88,PF4,HP,FN1,TIRAP,CXCL9,LPAR1,CXCL8,LPAR2,KNG1,CCL20,LY96,APOA1,PTGDR2,CD14,CCR8,CXCR2,CXCR3,C3AR1,NLRC4,NPW,TLR3,CCL19,TLR4,CXCL1,ATM,CCR2,CCL5,CCR1,CCR3,CXCL12,CXCL2,CCR9,BTK,C3,TICAM1	
naloxone	DB01183	Sepsis	Sepsis	C0243026	6.4606374748e-05	TLR6,C5AR1,SAA1,APP,CFB,FPR2,APOE,POMC,CXCR4,MYD88,FN1,TIRAP,TTN,SST,APOC1,CXCL8,C5,KNG1,LY96,APOA1,PNOC,SERPING1,CD14,AGT,CXCR2,C3AR1,GAL,TLR3,CFH,TLR1,TLR4,S1PR3,F7,GRAP2,TRAF6,TAB3,IRAK1,GSN,CCR2,AGTR2,BBC3,CCL5,CXCL12,ADRA2A,CXCL2,BTK,C3,TICAM1,IRAK4	
naloxone	DB01183	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000132067851373	SAA1,CNR1,NPHS1,APOE,CCR5,CYP2C8,APOC2,CCR7,HP,APOC1,ABCB1,APOA1,CD14,APOA2,AGT,CYP3A4,GAL,CD36,NPY,ESR1,SLC25A13,F7,CDCP1,APOA4,CCR2,AGTR2,CCL5,APOC3,ALB,C3	
naloxone	DB01183	Myopathy	Inclusion Body Myopathy, Sporadic	C0751713	0.000164519695862	APOE,CXCL11,CXCL9,CST3,CXCR3,TLR3,TLR4,CXCL10,TTR,TOMM40	
naloxone	DB01183	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.000114504300689	MTNR1A,CNR1,APOE,DRD3,HTR1F,DRD4,CYP3A4,PDE4B,MTNR1B	
naloxone	DB01183	Hemorrhage	Subarachnoid hemorrhage	C0038525	0.000183408590926	SLA2,APOE,CAMTA1,HP,CCL20,AGT,CYP3A4,TLR3,HTR1B,TLR4,TTR,ESR1,CXCL1,IRAK1,ADORA1,GFAP,CXCL12,ITGA2	
naloxone	DB01183	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.000142727229659	APOE,CXCR4,CXCL8,APOA1,AGT,CYP3A4,NPY,CREB1,TLR4,ESR1,ATM,F7,TAB3,IRAK1,ADORA1,GFAP,CCL5,CXCL12,ANXA1	
naloxone	DB01183	Myopathy	Myofibrillar myopathy, BAG3-related	C2678065	0.000173577828714	FN1,TTN,LDB3,CFH,DMD,GSN	
naloxone	DB01183	Hyperlipidemia	Hyperlipidemia, familial combined	C0020474	0.000149912587413	APOE,FN1,APOA1,APOA2,CD36,APOA4,APOC3,ALB,C3	
naloxone	DB01183	Hemorrhage	Cerebral Hemorrhage	C2937358	0.0001625330032	APP,APOE,POMC,CAMTA1,FN1,CST3,CD14,AGT,NPY,ESR1,F7,IRAK1,CXCL12,ANXA1,C3	
naloxone	DB01183	Pneumonia	Pneumonia, Bacterial	C0004626	0.000203942845843	TLR6,MYD88,CXCL1,CXCL2,TICAM1	
valsartan	DB00177	Sepsis	Sepsis	C0243026	7.62623633524e-05	F7,EDNRB,EDN1,CFB,EDN3,GRP,APOC1,GSN,LTB4R,CFH,APP,F2R,NTS,SERPING1,FN1,P2RY2,KNG1,P2RY1,APOE,ADRA1D,APOA1,GRPR,GAST,GRAP2,F2,TTN,BBC3,AGT,SLCO1B3,SAA1,FPR2	
valsartan	DB00177	Hypertension	Essential hypertension	C0085580	5.5805342502e-05	LPAR2,EDN1,AGTR1,LPAR1,TRHR,KCNMA1,UTS2,ADRA1B,PTGFR,ATM,EDN2,BDKRB2,P2RY2,CYP2C9,KNG1,ALB,EDNRA,APOE,ADRA1D,AVPR1A,BDKRB1,AGT,ADRA1A,GCGR,HP	
valsartan	DB00177	Hypertension	Pulmonary hypertension, neonatal, susceptibility to	C0020542	0.000101423226013	CASR,EDNRB,RYR2,EDN1,NPS,AGTR1,TAC1,UTS2,F2RL1,CFH,TACR2,BDKRB2,EDNRA,APOE,APOA1,HTR2B,F2,AGT,UTS2B,TACR1,CYSLTR1	
valsartan	DB00177	Myopathy	Myofibrillar myopathy, BAG3-related	C2678065	1	GSN,CFH,FN1,DMD,LDB3,TTN	
valsartan	DB00177	Gastric ulcer	Gastric ulcer	C0038358	0.000105209739584	EDN1,OXT,GHRL,OXTR,BDKRB2,FN1,CYP2C9,CCK,GAST,BDKRB1	
valsartan	DB00177	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.000154221912073	F7,EDNRB,AGTR1,GFAP,ATM,F2R,P2RY2,F2RL3,ANXA1,APOE,APOA1,F2,AGT,PTGER1	
valsartan	DB00177	Hypertension	Pregnancy associated hypertension	C0852036	0.000211633519423	APOC3,AGTR1,F2,AGT,HP	
valsartan	DB00177	Hemorrhage	Brain Hemorrhage, Traumatic	C0553692	0.000211441824507	F7,ITGA2,APOA1,F2	
valsartan	DB00177	Myopathy	Myopathy, scapulohumeroperoneal	C0026848	0.000135234058948	TRAPPC11,RYR2,GFAP,SCN5A,TTR,SLCO1B1,CFH,APP,CYP2C9,ALB,DMD,APOE,ADRA1D,LDB3,OBSL1,TTN,CHKB	
valsartan	DB00177	Hemorrhage	Subarachnoid hemorrhage	C0038525	0.000209892305206	EDNRB,EDN1,GFAP,TTR,ITGA2,APOE,F2,CAMTA1,AGT,HP,SLA2,TACR1	
valsartan	DB00177	Hypertension	Renal hypertension	C0020544	0.000272311212815	EDN1,AGTR1,CYP2C9,AGT	
celecoxib	DB00482	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000115944778123	CYP2D6,CYP3A4,APOA4,APOA1,HP,CYP2C8,ALB,NPHS1,APOC1,F7,AKT2,APOC3,SLC25A13,APOE,CDCP1,APOC2,CYP2C9,APOA2	
celecoxib	DB00482	Myopathy	Myofibrillar myopathy, BAG3-related	C2678065	0.000328378578742	TTN,FN1,LDB3,DMD,GSN,CFH,AKT1	
celecoxib	DB00482	Myopathy	Myopathy, scapulohumeroperoneal	C0026848	8.02939575395e-05	CYP2D6,CYP3A4,RYR2,TTN,PTGS2,SCN5A,CYP2C8,ALB,LDB3,CHKB,TRAPPC11,DMD,APOE,TTR,PRKCZ,GFAP,OBSL1,CYP2C9,CFH,AKT1	
celecoxib	DB00482	Myopathy	Peripheral neuropathy, myopathy, hoarseness, and hearing loss	C0031117	0.000189881437302	ABCC4,ATM,CYP3A4,NLRC4,CYP2C8,LDB3,TP53,PIK3CA,PIK3R5,GSN,PIK3CG,APOE,TTR,GFAP,SETX,SACS,SERPING1,SPAST,GJC2,CD28,TLN2	
celecoxib	DB00482	Peripheral neuropathy	Peripheral neuropathy, myopathy, hoarseness, and hearing loss	C0031117	0.000189881437302	ABCC4,ATM,CYP3A4,NLRC4,CYP2C8,LDB3,TP53,PIK3CA,PIK3R5,GSN,PIK3CG,APOE,TTR,GFAP,SETX,SACS,SERPING1,SPAST,GJC2,CD28,TLN2	
vancomycin	DB00512	Myopathy	Myofibrillar myopathy, BAG3-related	C2678065	1	FN1,LDB3,DMD,CFH,GSN,TTN	
vancomycin	DB00512	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000172636176753	APOC3,APOA1,SLC25A13,APOC1,APOC2,HP,CDCP1,APOE,F7,APOA4,APOA2,NPHS1,ALB	
vancomycin	DB00512	Myocardial infarction	Myocardial Infarction	C0027051	0.000110094909405	APOC3,KRT16,KCNMA1,APOA1,FN1,AHSG,APOC1,SERPING1,SCN5A,HP,ITGA2,CDCP1,APOE,F7,APOA4,APOA2,CFH,GFAP,GSN,CST3,ATM	
vancomycin	DB00512	Hyperlipidemia	Hyperlipidemia, familial combined	C0020474	0.000246478873239	APOC3,APOA1,FN1,APOE,APOA4,APOA2,ALB	
vancomycin	DB00512	Myopathy	Myopathy, scapulohumeroperoneal	C0026848	0.000621017832098	TRAPPC11,SCN5A,OBSL1,CHKB,RYR2,APOE,LDB3,DMD,ALB,TTR,CFH,GFAP,TTN	
vancomycin	DB00512	Proteinuria	Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	C0033687	0.000212453619023	APOA1,FN1,HP,CTSL,APOE,NPHS1,ALB,CFH	
vancomycin	DB00512	Edema	Cerebral edema	C0006114	0.000187000726216	MYL4,SLC25A13,APOE,DMD,GFAP	
vancomycin	DB00512	Myocardial infarction	Acute myocardial infarction	C0155626	0.000257528089888	APOA1,SCN5A,HP,ITGA2,APOE,F7,DMD,CST3	
vancomycin	DB00512	Myopathy	Inclusion Body Myopathy, Sporadic	C0751713	0.000204650656051	TOMM40,APOE,TTR,CST3	
vancomycin	DB00512	Myocardial infarction	Old myocardial infarction	C0155668	1	APOA1,APOE,APOA4	
vancomycin	DB00512	Peripheral neuropathy	Peripheral axonal neuropathy	C1263857	0.000282932609154	SETX,SERPING1,TTR,GJC2	
vancomycin	DB00512	Hypertension	Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis	C0740394	0.000494462827423	APOC3,APOA1,APOE,APOA4	
vancomycin	DB00512	Pancreatitis	Hereditary pancreatitis	C0238339	0.000155854126679	APOC2,KLK3,HP,TSC22D1,CFB,PLAG1,PRSS3,APOE,ALB	
dapsone	DB00250	Gastric ulcer	Gastric ulcer	C0038358	9.43966519414e-05	CYP2C9,TP53,CYP2C8,CYP2C19,PTGS1,PTGS2	
dapsone	DB00250	Hemorrhage	Peptic Ulcer Hemorrhage	C0041582	0.000254624052833	CYP2C9,TP53,PTGS1	
procaine	DB00721	Delirium	Cocaine delirium	C0011206	0.000264165588616	GRIN3A,SLC6A3	
mirtazapine	DB00370	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.000120579033759	HTR2C,HTR1F,MTNR1B,HTR6,CNR1,DRD3,CYP1A2,SLC6A4,CYP3A4,ARRB2,DRD4,F2R,MTNR1A,DRD2,HTR2A,CYP2D6,SLC6A3	
mirtazapine	DB00370	Gastric ulcer	Gastric ulcer	C0038358	9.26345080322e-05	ADM,GHRL,OXT,IAPP,EGFR,CXCL8,ADRB3,BDKRB1,SST,CCK,GAST,CYP2C8,BDKRB2,EDN1,EGF,HRH3,OXTR,CYP2D6,CYP2C9	
mirtazapine	DB00370	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000117886178862	ADRB2,TRH,LDLRAP1,LDLR,GCG,ADM,LRP2,ADRB1,CCR2,FSHR,ADRB3,AGT,GAL,CYP2C8,CNR1,C3,APOB,SAA1,CCR7,CCL5,CYP3A4,PTH,F2,NPY,AGTR2,CCR5,CYP2D6,CYP2C9	
mirtazapine	DB00370	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.000133612150561	F2RL3,LDLR,ADM,PTGER1,CXCL8,CXCL12,ADORA1,AGT,TBXA2R,APOB,RAMP1,CCL5,ANXA1,EDNRB,CXCR4,CYP3A4,P2RY2,F2R,F2,NPY,RAMP2,PTGDR	
mirtazapine	DB00370	Cerebral infarction	Infarction, Middle Cerebral Artery	C0740392	0.000174281534373	GHRL,ADORA1,AGT,C3,CRH,EDN1,GHSR,CXCL2,CXCR3	
mirtazapine	DB00370	Hemorrhage	Subarachnoid hemorrhage	C0038525	0.000179607374494	ADRB2,CCL20,CXCL1,TACR1,CALCA,ADRB1,CXCL12,ADORA1,BIN1,AGT,EDN1,DNAJC6,VIPR2,EDNRB,CYP3A4,HTR1B,RXFP1,F2	
cephalexin	DB00567	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000120593397769	APOC2,F7,APOC3,CDCP1,APOA2,APOC1,APOE,ALB,APOA1,APOA4,HP,CYP3A4,SLC25A13,CYP2D6,NPHS1	
cephalexin	DB00567	Myopathy	Myofibrillar myopathy, BAG3-related	C2678065	0.000110305496851	CFH,LDB3,TTN,DMD,GSN,FN1	
cephalexin	DB00567	Myopathy	Myopathy, scapulohumeroperoneal	C0026848	0.000114617940199	TRAPPC11,CFH,SLC22A5,LDB3,APOE,CHKB,ALB,TTN,OBSL1,DMD,GFAP,CYP3A4,TTR,CYP2D6,RYR2,SCN5A	
cephalexin	DB00567	Hyperlipidemia	Hyperlipidemia, familial combined	C0020474	0.000237067645729	APOC3,APOA2,APOE,ALB,APOA1,APOA4,FN1	
cephalexin	DB00567	Myocardial infarction	Acute myocardial infarction	C0155626	0.000154224774405	F7,APOE,CST3,DMD,APOA1,HP,CYP2D6,SCN5A,ITGA2	
cephalexin	DB00567	Proteinuria	Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	C0033687	0.000161147305429	CFH,APOE,ALB,APOA1,HP,CTSL,NPHS1,FN1	
cephalexin	DB00567	Myopathy	Inclusion Body Myopathy, Sporadic	C0751713	0.000162832069847	TOMM40,APOE,CST3,TTR	
cephalexin	DB00567	Myocardial infarction	Old myocardial infarction	C0155668	0.000196534068531	APOE,APOA1,APOA4	
alglucosidase alfa	DB01272	Myopathy	Myotubular myopathy	C0175709	8.47457627119e-05	BIN1,DNM2,WASL,AMPH	
dutasteride	DB01126	Delirium	Cocaine delirium	C0011206	0.000154811715481	CYP3A5,CYP3A4	
dutasteride	DB01126	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.000127853783456	CYP3A5,CYP3A4	
tetrabenazine	DB04844	Hypertension	Hypertension	C0020538	5.01450476585e-05	AGTR2,GNAI2,SUCNR1,APP,NPY1R,CCR6,ADORA1,FPR1,LPAR2,NPY2R,PPFIA4,BDKRB1,NPY,CXCL8,PYY,ANXA1,SAA1,CXCR6,GAL,CCL21,CCR2,SSTR4,CYP2D6,AGT,ACKR3,CCL28,CXCL2,CXCL13,LPAR1,CCR5,CASR,APLN,HRH3,KNG1,DRD2,OPRD1,PPBP,POMC,PDYN,ADRA2B,CNR1,SST,GPER1,ADRA2C,ADRA2A,GABBR1,BDKRB2,APLNR,HTR1B	
