Predicted Cotherapy,Relationship,dme,Drugs with labeled DME,DME pathway intermediate,Intermediate node count,PMID,Notes
Dronabinol,Prevents,Myocardial Infarction,Progesterone,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Lurasidone,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Bromocriptine,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Desipramine,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Mirtazapine,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Metoclopramide,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Almotriptan,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Dexamethasone,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Ketoprofen,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Trimipramine,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Maraviroc,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Dihydroergotamine,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Clozapine,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Pentazocine,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Diphenhydramine,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Menthol,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Pilocarpine,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Sumatriptan,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Imipramine,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Pramipexole,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Trazodone,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Maprotiline,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Rizatriptan,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Perphenazine,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Amoxapine,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Atropine,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Disopyramide,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Tramadol,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Aripiprazole,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Adenosine,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Fentanyl,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Nalbuphine,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Olanzapine,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Gabapentin,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Dronabinol,Prevents,Myocardial Infarction,Tropicamide,"CNR1,CNR2",69|47,23537701,A single ultra low dose of THC before ischemia is a safe and effective treatment that reduces myocardial ischemic damage
Etanercept,Prevents,Myocardial Infarction,Epinephrine,LTA,4,25260027,"The results demonstrated that compared to MI/R, etanercept reduced myocardial infarction area, myocardial myeloperoxidase (MPO) levels, serum creatinine kinase (CK) and lactate dehydrogenase (LDH) levels, and both serum and myocardial TNF-α production."
Etanercept,Prevents,Myocardial Infarction,Pseudoephedrine,LTA,4,25260027,"The results demonstrated that compared to MI/R, etanercept reduced myocardial infarction area, myocardial myeloperoxidase (MPO) levels, serum creatinine kinase (CK) and lactate dehydrogenase (LDH) levels, and both serum and myocardial TNF-α production."
Etanercept,Prevents,Myocardial Infarction,Epinephrine,LTA,4,25680284,"These data indicate that MI/R injury can be attenuated by TNF-α inhibitor, partly via Notch1 signaling-mediated suppression of oxidative/nitrative stress."
Etanercept,Prevents,Myocardial Infarction,Pseudoephedrine,LTA,4,25680284,"These data indicate that MI/R injury can be attenuated by TNF-α inhibitor, partly via Notch1 signaling-mediated suppression of oxidative/nitrative stress."
Hydrochlorothiazide,Prevents,Myocardial Infarction,Amitriptyline,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Celecoxib,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Repaglinide,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Pergolide,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Nortriptyline,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Diclofenac,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Fluoxetine,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Tacrolimus,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Ibuprofen,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Sulindac,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Salicylic acid,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Piroxicam,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Valsartan,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Losartan,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Doxazosin,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Risperidone,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Nicardipine,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Naloxone,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Flurbiprofen,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Fenoprofen,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Methyltestosterone,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Bromocriptine,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Naproxen,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Diflunisal,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Desflurane,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Dextroamphetamine,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Ketoprofen,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Fenoldopam,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Phenylephrine,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Trimipramine,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Estrone,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Clozapine,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Abiraterone,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Clomipramine,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Prednisone,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
Hydrochlorothiazide,Prevents,Myocardial Infarction,Clonidine,KCNMA1,46,25126535,Green tea Extract (GTE) combination with HCTZ can reduce the associated side-effects and exhibits myocardial protection.
